Filename,Format,Size,Created,Modified,Accessed,Parsed Date/Time,Formatted Date,Location,District,Latitude,Longitude,Cloudcover (%),Precipitation (mm),Humidity (%),Windspeed (km/h),Weathercode,Weather Description,Image Type,Flight ID,Sequence Number
DJI_20231216165225_0120_D_000102.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.340136,2024-12-17 12:05:39,2025-06-28 19:04:32.655241,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000102
DJI_20231216170023_0121_D_000021.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.116136,2024-12-17 12:06:28,2025-06-28 19:04:32.655241,2023-12-16 17:00:23,"Saturday, December 16, 2023 at 05:00:23 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0121,000021
DJI_20240923110852_0104_D_000063.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:17.888136,2024-12-17 12:05:49,2025-06-28 19:04:32.655241,2024-09-23 11:08:52,"Monday, September 23, 2024 at 11:08:52 AM",Banawadi,Satara,17.3179823,74.1943023,96,0.2,76,9.6,51,Light drizzle,Mosaic,0104,000063
DJI_20231216170549_0122_D_000024.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.560136,2024-12-17 12:06:29,2025-06-28 19:04:32.655241,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000024
DJI_20231216170549_0122_D_000140.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.804136,2024-12-17 12:06:09,2025-06-28 19:04:32.655241,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000140
DJI_20231216170549_0122_D_000274.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.268136,2024-12-17 12:05:08,2025-06-28 19:04:32.655241,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000274
DJI_20231216171115_0123_D_000185.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:17.076136,2024-12-17 12:05:18,2025-06-28 19:04:32.655241,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000185
DJI_20231216170549_0122_D_000287.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.308136,2024-12-17 12:05:05,2025-06-28 19:04:32.655241,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000287
DJI_20231216170549_0122_D_000169.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.876136,2024-12-17 12:05:21,2025-06-28 19:04:32.655241,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000169
DJI_20231216170549_0122_D_000073.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.628136,2024-12-17 12:06:17,2025-06-28 19:04:32.655241,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000073
DJI_20231218173024_0104_D_000134.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:17.448136,2024-11-02 16:15:40,2025-06-28 19:04:32.655241,2023-12-18 17:30:24,"Monday, December 18, 2023 at 05:30:24 PM",Banawadi,Satara,17.3179823,74.1943023,100,0.0,66,11.7,3,Overcast/Cloudy,Mosaic,0104,000134
DJI_20231216171115_0123_D_000123.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.892136,2024-12-17 12:05:37,2025-06-28 19:04:32.655241,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000123
DJI_20231216165225_0120_D_000053.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.164136,2024-12-17 12:05:48,2025-06-28 19:04:32.659240,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000053
DJI_20231216165225_0120_D_000148.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.580136,2024-12-17 12:06:07,2025-06-28 19:04:32.659240,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000148
DJI_20231216171115_0123_D_000088.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.784136,2024-12-17 12:05:46,2025-06-28 19:04:32.659240,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000088
DJI_20231218173024_0104_D_000176.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:17.556136,2024-11-02 16:16:46,2025-06-28 19:04:32.659240,2023-12-18 17:30:24,"Monday, December 18, 2023 at 05:30:24 PM",Banawadi,Satara,17.3179823,74.1943023,100,0.0,66,11.7,3,Overcast/Cloudy,Mosaic,0104,000176
DJI_20231216170549_0122_D_000014.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.504136,2024-12-17 12:06:29,2025-06-28 19:04:32.659240,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000014
DJI_20231216171115_0123_D_000087.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.780136,2024-12-17 12:05:45,2025-06-28 19:04:32.659240,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000087
DJI_20231218173024_0104_D_000081.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:17.272136,2024-11-02 16:14:16,2025-06-28 19:04:32.659240,2023-12-18 17:30:24,"Monday, December 18, 2023 at 05:30:24 PM",Banawadi,Satara,17.3179823,74.1943023,100,0.0,66,11.7,3,Overcast/Cloudy,Mosaic,0104,000081
DJI_20231216170023_0121_D_000215.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.340136,2024-12-17 12:06:04,2025-06-28 19:04:32.659240,2023-12-16 17:00:23,"Saturday, December 16, 2023 at 05:00:23 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0121,000215
DJI_20231216171115_0123_D_000060.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.712136,2024-12-17 12:06:17,2025-06-28 19:04:32.659240,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000060
DJI_20231218173024_0104_D_000138.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:17.468136,2024-11-02 16:15:46,2025-06-28 19:04:32.659240,2023-12-18 17:30:24,"Monday, December 18, 2023 at 05:30:24 PM",Banawadi,Satara,17.3179823,74.1943023,100,0.0,66,11.7,3,Overcast/Cloudy,Mosaic,0104,000138
DJI_20231216170549_0122_D_000289.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.316136,2024-12-17 12:05:06,2025-06-28 19:04:32.659240,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000289
DJI_20231218173024_0104_D_000154.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:17.496136,2024-11-02 16:16:12,2025-06-28 19:04:32.659240,2023-12-18 17:30:24,"Monday, December 18, 2023 at 05:30:24 PM",Banawadi,Satara,17.3179823,74.1943023,100,0.0,66,11.7,3,Overcast/Cloudy,Mosaic,0104,000154
DJI_20231216165225_0120_D_000109.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.380136,2024-12-17 12:05:37,2025-06-28 19:04:32.659240,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000109
DJI_20231216171115_0123_D_000110.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.848136,2024-12-17 12:05:35,2025-06-28 19:04:32.659240,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000110
DJI_20231216171115_0123_D_000021.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.596136,2024-12-17 12:06:29,2025-06-28 19:04:32.659240,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000021
DJI_20231216165225_0120_D_000213.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.896136,2024-12-17 12:05:12,2025-06-28 19:04:32.683241,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000213
DJI_20231216165225_0120_D_000266.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.040136,2024-12-17 12:05:58,2025-06-28 19:04:32.683241,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000266
DJI_20231216171115_0123_D_000116.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.864136,2024-12-17 12:05:31,2025-06-28 19:04:32.683241,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000116
DJI_20231216171115_0123_D_000153.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.992136,2024-12-17 12:05:26,2025-06-28 19:04:32.683241,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000153
DJI_20231216165225_0120_D_000052.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.160136,2024-12-17 12:06:18,2025-06-28 19:04:32.683241,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000052
DJI_20231216165225_0120_D_000118.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.424136,2024-12-17 12:05:30,2025-06-28 19:04:32.683241,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000118
DJI_20231216171115_0123_D_000145.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.972136,2024-12-17 12:05:28,2025-06-28 19:04:32.683241,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000145
DJI_20231216165225_0120_D_000086.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.264136,2024-12-17 12:06:14,2025-06-28 19:04:32.687241,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000086
DJI_20231216170023_0121_D_000044.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.196136,2024-12-17 12:06:25,2025-06-28 19:04:32.687241,2023-12-16 17:00:23,"Saturday, December 16, 2023 at 05:00:23 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0121,000044
DJI_20231216170549_0122_D_000197.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.028136,2024-12-17 12:05:14,2025-06-28 19:04:32.687241,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000197
DJI_20231216170549_0122_D_000305.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.356136,2024-12-17 12:05:07,2025-06-28 19:04:32.687241,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000305
DJI_20231216170549_0122_D_000128.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.748136,2024-12-17 12:06:12,2025-06-28 19:04:32.687241,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000128
DJI_20231216171115_0123_D_000020.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.588136,2024-12-17 12:06:29,2025-06-28 19:04:32.687241,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000020
DJI_20231216170549_0122_D_000250.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.192136,2024-12-17 12:05:13,2025-06-28 19:04:32.687241,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000250
DJI_20231216165225_0120_D_000112.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.392136,2024-12-17 12:05:34,2025-06-28 19:04:32.687241,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000112
DJI_20231216171115_0123_D_000012.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.560136,2024-12-17 12:05:48,2025-06-28 19:04:32.687241,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000012
DJI_20231216170549_0122_D_000100.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.712136,2024-12-17 12:06:13,2025-06-28 19:04:32.687241,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000100
DJI_20231216165225_0120_D_000255.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.984136,2024-12-17 12:05:57,2025-06-28 19:04:32.687241,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000255
DJI_20231216165225_0120_D_000099.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.324136,2024-12-17 12:05:40,2025-06-28 19:04:32.687241,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000099
DJI_20231216170549_0122_D_000220.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.104136,2024-12-17 12:06:05,2025-06-28 19:04:32.691241,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000220
DJI_20231216171115_0123_D_000082.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.760136,2024-12-17 12:06:15,2025-06-28 19:04:32.691241,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000082
DJI_20231216165225_0120_D_000138.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.528136,2024-12-17 12:06:11,2025-06-28 19:04:32.691241,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000138
DJI_20231216165225_0120_D_000217.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.916136,2024-12-17 12:05:11,2025-06-28 19:04:32.691241,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000217
DJI_20231216165225_0120_D_000110.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.384136,2024-12-17 12:05:37,2025-06-28 19:04:32.691241,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000110
DJI_20231216171115_0123_D_000026.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.612136,2024-12-17 12:06:29,2025-06-28 19:04:32.691241,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000026
DJI_20231216171115_0123_D_000097.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.820136,2024-12-17 12:05:43,2025-06-28 19:04:32.691241,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000097
DJI_20231216171115_0123_D_000135.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.932136,2024-12-17 12:05:38,2025-06-28 19:04:32.691241,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000135
DJI_20231218173024_0104_D_000093.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:17.320136,2024-11-02 16:14:34,2025-06-28 19:04:32.691241,2023-12-18 17:30:24,"Monday, December 18, 2023 at 05:30:24 PM",Banawadi,Satara,17.3179823,74.1943023,100,0.0,66,11.7,3,Overcast/Cloudy,Mosaic,0104,000093
DJI_20231216171115_0123_D_000004.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.528136,2024-12-17 12:06:30,2025-06-28 19:04:32.691241,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000004
DJI_20231216171115_0123_D_000131.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.920136,2024-12-17 12:05:29,2025-06-28 19:04:32.691241,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000131
DJI_20231216171115_0123_D_000128.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.908136,2024-12-17 12:05:29,2025-06-28 19:04:32.691241,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000128
DJI_20231216171115_0123_D_000120.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.880136,2024-12-17 12:05:29,2025-06-28 19:04:32.695240,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000120
DJI_20231216170549_0122_D_000045.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.596136,2024-12-17 12:06:20,2025-06-28 19:04:32.695240,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000045
DJI_20231216170549_0122_D_000303.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.348136,2024-12-17 12:05:02,2025-06-28 19:04:32.695240,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000303
DJI_20231218173024_0104_D_000111.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:17.396136,2024-11-02 16:15:04,2025-06-28 19:04:32.695240,2023-12-18 17:30:24,"Monday, December 18, 2023 at 05:30:24 PM",Banawadi,Satara,17.3179823,74.1943023,100,0.0,66,11.7,3,Overcast/Cloudy,Mosaic,0104,000111
DJI_20231216171115_0123_D_000174.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:17.060136,2024-12-17 12:06:12,2025-06-28 19:04:32.695240,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000174
DJI_20231218173024_0104_D_000222.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:17.736136,2024-12-17 12:04:58,2025-06-28 19:04:32.695240,2023-12-18 17:30:24,"Monday, December 18, 2023 at 05:30:24 PM",Banawadi,Satara,17.3179823,74.1943023,100,0.0,66,11.7,3,Overcast/Cloudy,Mosaic,0104,000222
DJI_20231216170023_0121_D_000043.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.192136,2024-12-17 12:06:21,2025-06-28 19:04:32.695240,2023-12-16 17:00:23,"Saturday, December 16, 2023 at 05:00:23 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0121,000043
DJI_20231216170549_0122_D_000161.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.840136,2024-12-17 12:05:23,2025-06-28 19:04:32.695240,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000161
DJI_20231216170549_0122_D_000135.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.780136,2024-12-17 12:06:11,2025-06-28 19:04:32.695240,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000135
DJI_20231216165225_0120_D_000077.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.216136,2024-12-17 12:05:46,2025-06-28 19:04:32.695240,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000077
DJI_20231216171115_0123_D_000084.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.768136,2024-12-17 12:05:45,2025-06-28 19:04:32.695240,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000084
DJI_20231216170549_0122_D_000023.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.552136,2024-12-17 12:06:27,2025-06-28 19:04:32.695240,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000023
DJI_20231216170549_0122_D_000131.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.760136,2024-12-17 12:06:11,2025-06-28 19:04:32.695240,2023-12-16 17:05:49,"Saturday, December 16, 2023 at 05:05:49 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0122,000131
DJI_20231216170023_0121_D_000249.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.368136,2024-12-17 12:05:58,2025-06-28 19:04:32.695240,2023-12-16 17:00:23,"Saturday, December 16, 2023 at 05:00:23 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0121,000249
DJI_20231216165225_0120_D_000195.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.812136,2024-12-17 12:05:18,2025-06-28 19:04:32.699240,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000195
DJI_20231216171115_0123_D_000141.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:16.956136,2024-12-17 12:05:28,2025-06-28 19:04:32.699240,2023-12-16 17:11:15,"Saturday, December 16, 2023 at 05:11:15 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0123,000141
DJI_20231216165225_0120_D_000209.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.876136,2024-12-17 12:05:14,2025-06-28 19:04:32.699240,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000209
DJI_20231216165225_0120_D_000091.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.288136,2024-12-17 12:05:43,2025-06-28 19:04:32.699240,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000091
DJI_20231216170023_0121_D_000256.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.384136,2024-12-17 12:05:57,2025-06-28 19:04:32.699240,2023-12-16 17:00:23,"Saturday, December 16, 2023 at 05:00:23 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0121,000256
DJI_20231216170023_0121_D_000047.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:15.212136,2024-12-17 12:06:20,2025-06-28 19:04:32.699240,2023-12-16 17:00:23,"Saturday, December 16, 2023 at 05:00:23 PM",Banawadi,Satara,17.3179823,74.1943023,0,0.0,74,11.0,0,Clear sky,Mosaic,0121,000047
DJI_20231216165225_0120_D_000131.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:14.492136,2024-12-17 12:05:28,2025-06-28 19:04:32.699240,2023-12-16 16:52:25,"Saturday, December 16, 2023 at 04:52:25 PM",Banawadi,Satara,17.3179823,74.1943023,1,0.0,74,10.4,0,Clear sky,Mosaic,0120,000131
